ts_unix_ms,open,high,low,close,volume
1704366900000,1.10614,1.10642,1.1058,1.10609,149
1704367200000,1.10609,1.10635,1.10577,1.10607,100
1704367500000,1.10607,1.1063,1.10577,1.10608,101
1704367800000,1.10608,1.1063,1.10578,1.10612,102
1704368100000,1.10612,1.10632,1.10582,1.10619,103
1704368400000,1.10619,1.10635,1.10589,1.10628,104
1704368700000,1.10628,1.1064,1.10599,1.10638,105
1704369000000,1.10638,1.10654,1.1061,1.1065,106
1704369300000,1.1065,1.10672,1.10623,1.10662,107
1704369600000,1.10662,1.10688,1.10636,1.10672,108
1704369900000,1.10672,1.10701,1.10648,1.10681,109
1704370200000,1.10681,1.10712,1.10658,1.10687,110
1704370500000,1.10687,1.10717,1.10667,1.1069,111
1704370800000,1.1069,1.10719,1.1067,1.10689,112
1704371100000,1.10689,1.10719,1.10666,1.10683,113
1704371400000,1.10683,1.10712,1.10657,1.10671,114
1704371700000,1.10671,1.10699,1.10643,1.10655,115
1704372000000,1.10655,1.1068,1.10625,1.10634,116
1704372300000,1.10634,1.10655,1.10601,1.10608,117
1704372600000,1.10608,1.10625,1.10574,1.10578,118
1704372900000,1.10578,1.10589,1.10543,1.10544,119
1704373200000,1.10544,1.1055,1.10506,1.10507,120
1704373500000,1.10507,1.10507,1.10465,1.10469,121
1704373800000,1.10469,1.10475,1.10423,1.1043,122
1704374100000,1.1043,1.10442,1.10382,1.10392,123
1704374400000,1.10392,1.10408,1.10342,1.10354,124
1704374700000,1.10354,1.10376,1.10305,1.10319,125
1704375000000,1.10319,1.10345,1.10271,1.10288,126
1704375300000,1.10288,1.10316,1.10241,1.1026,127
1704375600000,1.1026,1.10289,1.10215,1.10236,128
1704375900000,1.10236,1.10266,1.10194,1.10217,129
1704376200000,1.10217,1.10247,1.10179,1.10203,130
1704376500000,1.10203,1.10231,1.10168,1.10194,131
1704376800000,1.10194,1.10219,1.10162,1.1019,132
1704377100000,1.1019,1.1021,1.1016,1.10189,133
1704377400000,1.10189,1.10207,1.1016,1.10191,134
1704377700000,1.10191,1.10207,1.10162,1.10197,135
1704378000000,1.10197,1.10208,1.10167,1.10203,136
1704378300000,1.10203,1.10213,1.10173,1.10211,137
1704378600000,1.10211,1.10226,1.10181,1.10219,138
1704378900000,1.10219,1.10239,1.10189,1.10225,139
1704379200000,1.10225,1.10249,1.10197,1.1023,140
1704379500000,1.1023,1.10256,1.10203,1.10233,141
1704379800000,1.10233,1.10259,1.10207,1.10233,142
1704380100000,1.10233,1.10262,1.10205,1.1023,143
1704380400000,1.1023,1.1026,1.102,1.10224,144
1704380700000,1.10224,1.10254,1.10193,1.10215,145
1704381000000,1.10215,1.10244,1.10183,1.10203,146
1704381300000,1.10203,1.1023,1.10171,1.10189,147
1704381600000,1.10189,1.10212,1.10158,1.10174,148
1704381900000,1.10174,1.10193,1.10145,1.10158,149
1704382200000,1.10158,1.10172,1.10132,1.10142,100
1704382500000,1.10142,1.10151,1.1012,1.10128,101
1704382800000,1.10128,1.1013,1.1011,1.10115,102
1704383100000,1.10115,1.10119,1.10103,1.10106,103
1704383400000,1.10106,1.10115,1.10101,1.10101,104
1704383700000,1.10101,1.10115,1.10097,1.101,105
1704384000000,1.101,1.10123,1.10094,1.10104,106
1704384300000,1.10104,1.10137,1.10096,1.10113,107
1704384600000,1.10113,1.10155,1.10103,1.10128,108
1704384900000,1.10128,1.10177,1.10115,1.10148,109
1704385200000,1.10148,1.10204,1.10133,1.10174,110
1704385500000,1.10174,1.10233,1.10156,1.10204,111
1704385800000,1.10204,1.10266,1.10184,1.10237,112
1704386100000,1.10237,1.103,1.10215,1.10274,113
1704386400000,1.10274,1.10335,1.1025,1.10313,114
1704386700000,1.10313,1.1037,1.10288,1.10353,115
1704387000000,1.10353,1.10405,1.10326,1.10393,116
1704387300000,1.10393,1.10438,1.10365,1.10432,117
1704387600000,1.10432,1.10469,1.10403,1.10468,118
1704387900000,1.10468,1.10508,1.10439,1.10502,119
1704388200000,1.10502,1.10544,1.10473,1.10533,120
1704388500000,1.10533,1.10576,1.10503,1.1056,121
1704388800000,1.1056,1.10603,1.1053,1.10582,122
1704389100000,1.10582,1.10625,1.10552,1.106,123
1704389400000,1.106,1.10641,1.10571,1.10613,124
1704389700000,1.10613,1.10652,1.10585,1.10623,125
1704390000000,1.10623,1.10659,1.10596,1.10629,126
1704390300000,1.10629,1.10662,1.10603,1.10632,127
1704390600000,1.10632,1.10661,1.10608,1.10633,128
1704390900000,1.10633,1.10658,1.1061,1.10633,129
1704391200000,1.10633,1.10654,1.10612,1.10633,130
1704391500000,1.10633,1.10649,1.10614,1.10633,131
1704391800000,1.10633,1.10645,1.10616,1.10634,132
1704392100000,1.10634,1.10643,1.1062,1.10638,133
1704392400000,1.10638,1.10645,1.10626,1.10644,134
1704392700000,1.10644,1.1066,1.10634,1.10653,135
1704393000000,1.10653,1.10678,1.10646,1.10665,136
1704393300000,1.10665,1.10699,1.10661,1.10681,137
1704393600000,1.10681,1.10722,1.10679,1.107,138
1704393900000,1.107,1.10747,1.10698,1.10721,139
1704394200000,1.10721,1.10773,1.10717,1.10745,140
1704394500000,1.10745,1.10799,1.10738,1.1077,141
1704394800000,1.1077,1.10825,1.10761,1.10795,142
1704395100000,1.10795,1.1085,1.10784,1.10821,143
1704395400000,1.10821,1.10872,1.10806,1.10845,144
1704395700000,1.10845,1.1089,1.10828,1.10866,145
1704396000000,1.10866,1.10904,1.10848,1.10885,146
1704396300000,1.10885,1.10914,1.10864,1.10899,147
1704396600000,1.10899,1.10918,1.10877,1.10909,148
1704396900000,1.10909,1.10917,1.10885,1.10913,149
1704397200000,1.10913,1.10916,1.10886,1.10912,100
1704397500000,1.10912,1.10921,1.10878,1.10906,101
1704397800000,1.10906,1.1092,1.10865,1.10893,102
1704398100000,1.10893,1.10912,1.10847,1.10876,103
1704398400000,1.10876,1.10899,1.10824,1.10853,104
1704398700000,1.10853,1.1088,1.10797,1.10827,105
1704399000000,1.10827,1.10856,1.10767,1.10797,106
1704399300000,1.10797,1.10827,1.10736,1.10765,107
1704399600000,1.10765,1.10795,1.10703,1.10732,108
1704399900000,1.10732,1.10761,1.1067,1.10699,109
1704400200000,1.10699,1.10725,1.10638,1.10666,110
1704400500000,1.10666,1.10688,1.10608,1.10635,111
1704400800000,1.10635,1.10653,1.10581,1.10606,112
1704401100000,1.10606,1.10619,1.10557,1.10581,113
1704401400000,1.10581,1.10588,1.10537,1.10559,114
1704401700000,1.10559,1.1056,1.1052,1.10541,115
1704402000000,1.10541,1.10545,1.10508,1.10527,116
1704402300000,1.10527,1.10537,1.105,1.10516,117
1704402600000,1.10516,1.10532,1.10496,1.10509,118
1704402900000,1.10509,1.1053,1.10495,1.10506,119
1704403200000,1.10506,1.1053,1.10496,1.10504,120
1704403500000,1.10504,1.10531,1.10498,1.10504,121
1704403800000,1.10504,1.10534,1.10501,1.10505,122
1704404100000,1.10505,1.10535,1.10504,1.10505,123
1704404400000,1.10505,1.10535,1.10502,1.10505,124
1704404700000,1.10505,1.10533,1.10497,1.10502,125
1704405000000,1.10502,1.10527,1.10489,1.10497,126
1704405300000,1.10497,1.10519,1.10479,1.10489,127
1704405600000,1.10489,1.10506,1.10465,1.10478,128
1704405900000,1.10478,1.10489,1.10447,1.10462,129
1704406200000,1.10462,1.10468,1.10426,1.10444,130
1704406500000,1.10444,1.10444,1.10402,1.10421,131
1704406800000,1.10421,1.10427,1.10374,1.10396,132
1704407100000,1.10396,1.10408,1.10345,1.10369,133
1704407400000,1.10369,1.10386,1.10314,1.10339,134
1704407700000,1.10339,1.10361,1.10283,1.10309,135
1704408000000,1.10309,1.10335,1.10252,1.1028,136
1704408300000,1.1028,1.10308,1.10223,1.10251,137
1704408600000,1.10251,1.10281,1.10196,1.10225,138
1704408900000,1.10225,1.10255,1.10172,1.10202,139
1704409200000,1.10202,1.10231,1.10153,1.10183,140
1704409500000,1.10183,1.1021,1.10138,1.10168,141
1704409800000,1.10168,1.10192,1.10129,1.10159,142
1704410100000,1.10159,1.10179,1.10126,1.10155,143
1704410400000,1.10155,1.10173,1.10127,1.10157,144
1704410700000,1.10157,1.10175,1.1013,1.10165,145
1704411000000,1.10165,1.10182,1.10139,1.10178,146
1704411300000,1.10178,1.10197,1.10153,1.10195,147
1704411600000,1.10195,1.10225,1.10172,1.10217,148
1704411900000,1.10217,1.10255,1.10196,1.10242,149
1704412200000,1.10242,1.10287,1.10222,1.10269,100
1704412500000,1.10269,1.1032,1.10252,1.10297,101
1704412800000,1.10297,1.10352,1.10282,1.10326,102
1704413100000,1.10326,1.10383,1.10314,1.10354,103
1704413400000,1.10354,1.1041,1.10344,1.10381,104
1704413700000,1.10381,1.10435,1.10373,1.10405,105
1704414000000,1.10405,1.10455,1.104,1.10426,106
1704414300000,1.10426,1.10471,1.10424,1.10444,107
1704414600000,1.10444,1.10482,1.10443,1.10458,108
1704414900000,1.10458,1.10488,1.10455,1.10469,109
1704415200000,1.10469,1.1049,1.10463,1.10476,110
1704415500000,1.10476,1.10489,1.10467,1.1048,111
1704415800000,1.1048,1.10484,1.10469,1.10482,112
1704416100000,1.10482,1.10486,1.10468,1.10482,113
1704416400000,1.10482,1.10491,1.10464,1.1048,114
1704416700000,1.1048,1.10495,1.1046,1.10478,115
1704417000000,1.10478,1.10498,1.10457,1.10477,116
1704417300000,1.10477,1.10501,1.10455,1.10478,117
1704417600000,1.10478,1.10507,1.10453,1.1048,118
1704417900000,1.1048,1.10515,1.10454,1.10486,119
1704418200000,1.10486,1.10525,1.10459,1.10495,120
1704418500000,1.10495,1.10537,1.10467,1.10508,121
1704418800000,1.10508,1.10553,1.10479,1.10524,122
1704419100000,1.10524,1.10571,1.10495,1.10545,123
1704419400000,1.10545,1.10591,1.10515,1.10569,124
1704419700000,1.10569,1.10614,1.10539,1.10597,125
1704420000000,1.10597,1.10639,1.10567,1.10627,126
1704420300000,1.10627,1.10665,1.10598,1.10659,127
1704420600000,1.10659,1.10692,1.1063,1.10692,128
1704420900000,1.10692,1.10729,1.10664,1.10724,129
1704421200000,1.10724,1.10766,1.10697,1.10755,130
1704421500000,1.10755,1.10801,1.1073,1.10784,131
1704421800000,1.10784,1.10832,1.1076,1.1081,132
1704422100000,1.1081,1.10857,1.10788,1.10832,133
1704422400000,1.10832,1.10878,1.10812,1.1085,134
1704422700000,1.1085,1.10891,1.10831,1.10862,135
1704423000000,1.10862,1.10899,1.10846,1.10869,136
1704423300000,1.10869,1.10899,1.10855,1.1087,137
1704423600000,1.1087,1.10897,1.10854,1.10865,138
1704423900000,1.10865,1.1089,1.10846,1.10855,139
1704424200000,1.10855,1.10876,1.10834,1.1084,140
1704424500000,1.1084,1.10856,1.10818,1.10822,141
1704424800000,1.10822,1.10832,1.10799,1.108,142
1704425100000,1.108,1.10805,1.10774,1.10776,143
1704425400000,1.10776,1.10777,1.10745,1.1075,144
1704425700000,1.1075,1.10757,1.10717,1.10724,145
1704426000000,1.10724,1.10737,1.10689,1.10699,146
1704426300000,1.10699,1.10717,1.10662,1.10675,147
1704426600000,1.10675,1.10697,1.10638,1.10653,148
1704426900000,1.10653,1.10679,1.10616,1.10634,149
1704427200000,1.10634,1.10662,1.10598,1.10617,100
1704427500000,1.10617,1.10647,1.10583,1.10605,101
1704427800000,1.10605,1.10635,1.10572,1.10595,102
1704428100000,1.10595,1.10624,1.10564,1.10589,103
1704428400000,1.10589,1.10616,1.10559,1.10585,104
1704428700000,1.10585,1.10609,1.10556,1.10584,105
1704429000000,1.10584,1.10603,1.10555,1.10583,106
1704429300000,1.10583,1.10598,1.10554,1.10584,107
1704429600000,1.10584,1.10593,1.10554,1.10584,108
1704429900000,1.10584,1.10587,1.10553,1.10583,109
1704430200000,1.10583,1.10586,1.1055,1.1058,110
1704430500000,1.1058,1.10589,1.10545,1.10575,111
1704430800000,1.10575,1.10589,1.10536,1.10565,112
1704431100000,1.10565,1.10585,1.10524,1.10552,113
1704431400000,1.10552,1.10576,1.10508,1.10535,114
1704431700000,1.10535,1.10562,1.10487,1.10513,115
1704432000000,1.10513,1.10542,1.10463,1.10487,116
1704432300000,1.10487,1.10517,1.10434,1.10457,117
1704432600000,1.10457,1.10487,1.10403,1.10424,118
1704432900000,1.10424,1.10452,1.10368,1.10388,119
1704433200000,1.10388,1.10414,1.10332,1.10349,120
1704433500000,1.10349,1.10372,1.10295,1.1031,121
1704433800000,1.1031,1.10328,1.10258,1.10271,122
1704434100000,1.10271,1.10284,1.10222,1.10232,123
1704434400000,1.10232,1.10239,1.10188,1.10196,124
1704434700000,1.10196,1.10197,1.10157,1.10162,125
1704435000000,1.10162,1.10167,1.1013,1.10133,126
1704435300000,1.10133,1.10143,1.10107,1.10108,127
1704435600000,1.10108,1.10123,1.10084,1.10087,128
1704435900000,1.10087,1.10108,1.10067,1.10073,129
1704436200000,1.10073,1.10097,1.10055,1.10064,130
1704436500000,1.10064,1.10091,1.10049,1.1006,131
1704436800000,1.1006,1.1009,1.10046,1.10061,132
1704437100000,1.10061,1.10097,1.10045,1.10067,133
1704437400000,1.10067,1.10106,1.10049,1.10077,134
1704437700000,1.10077,1.10118,1.10056,1.1009,135
1704438000000,1.1009,1.1013,1.10067,1.10105,136
1704438300000,1.10105,1.10143,1.10081,1.10121,137
1704438600000,1.10121,1.10155,1.10096,1.10138,138
1704438900000,1.10138,1.10166,1.10111,1.10155,139
1704439200000,1.10155,1.10175,1.10127,1.1017,140
1704439500000,1.1017,1.10183,1.10141,1.10182,141
1704439800000,1.10182,1.10199,1.10153,1.10193,142
1704440100000,1.10193,1.10212,1.10163,1.102,143
1704440400000,1.102,1.10222,1.1017,1.10204,144
1704440700000,1.10204,1.10228,1.10175,1.10206,145
1704441000000,1.10206,1.10231,1.10175,1.10204,146
1704441300000,1.10204,1.10232,1.10171,1.102,147
1704441600000,1.102,1.1023,1.10167,1.10195,148
1704441900000,1.10195,1.10225,1.10161,1.10188,149
1704442200000,1.10188,1.10217,1.10156,1.10182,100
1704442500000,1.10182,1.10209,1.10152,1.10176,101
1704442800000,1.10176,1.102,1.10149,1.10172,102
1704443100000,1.10172,1.10192,1.10149,1.1017,103
1704443400000,1.1017,1.10187,1.10151,1.10172,104
1704443700000,1.10172,1.10187,1.10155,1.10177,105
1704444000000,1.10177,1.10191,1.10163,1.10187,106
1704444300000,1.10187,1.10204,1.10176,1.10202,107
1704444600000,1.10202,1.10229,1.10193,1.10221,108
1704444900000,1.10221,1.10259,1.10215,1.10246,109
1704445200000,1.10246,1.10293,1.10242,1.10275,110
1704445500000,1.10275,1.1033,1.10274,1.10307,111
1704445800000,1.10307,1.1037,1.10306,1.10343,112
1704446100000,1.10343,1.1041,1.10339,1.10382,113
1704446400000,1.10382,1.10451,1.10374,1.10421,114
1704446700000,1.10421,1.10491,1.10412,1.10462,115
1704447000000,1.10462,1.1053,1.10449,1.10501,116
1704447300000,1.10501,1.10565,1.10486,1.10539,117
1704447600000,1.10539,1.10597,1.10522,1.10574,118
1704447900000,1.10574,1.10625,1.10555,1.10606,119
1704448200000,1.10606,1.10647,1.10585,1.10634,120
1704448500000,1.10634,1.10664,1.1061,1.10656,121
1704448800000,1.10656,1.10676,1.10632,1.10674,122
1704449100000,1.10674,1.10691,1.10648,1.10687,123
1704449400000,1.10687,1.10705,1.1066,1.10695,124
1704449700000,1.10695,1.10713,1.10667,1.10698,125
1704450000000,1.10698,1.10718,1.10668,1.10697,126
1704450300000,1.10697,1.10721,1.10662,1.10692,127
1704450600000,1.10692,1.10719,1.10655,1.10684,128
1704450900000,1.10684,1.10714,1.10645,1.10675,129
1704451200000,1.10675,1.10705,1.10635,1.10665,130
1704451500000,1.10665,1.10694,1.10625,1.10654,131
1704451800000,1.10654,1.10682,1.10616,1.10645,132
1704452100000,1.10645,1.1067,1.10609,1.10636,133
1704452400000,1.10636,1.10658,1.10604,1.10631,134
1704452700000,1.10631,1.10648,1.10602,1.10627,135
1704453000000,1.10627,1.10639,1.10604,1.10627,136
1704453300000,1.10627,1.10637,1.10606,1.1063,137
1704453600000,1.1063,1.10637,1.10611,1.10636,138
1704453900000,1.10636,1.10651,1.10619,1.10645,139
1704454200000,1.10645,1.10667,1.1063,1.10656,140
1704454500000,1.10656,1.10685,1.10643,1.10668,141
1704454800000,1.10668,1.10703,1.10658,1.10681,142
1704455100000,1.10681,1.10719,1.10673,1.10694,143
1704455400000,1.10694,1.10734,1.10689,1.10706,144
1704455700000,1.10706,1.10746,1.10704,1.10716,145
1704456000000,1.10716,1.10754,1.10716,1.10724,146
1704456300000,1.10724,1.10757,1.10721,1.10727,147
1704456600000,1.10727,1.10755,1.10721,1.10727,148
1704456900000,1.10727,1.10751,1.10713,1.10721,149
1704457200000,1.10721,1.10742,1.107,1.10711,100
1704457500000,1.10711,1.10727,1.10682,1.10696,101
1704457800000,1.10696,1.10706,1.10659,1.10675,102
1704458100000,1.10675,1.1068,1.10632,1.1065,103
1704458400000,1.1065,1.10651,1.106,1.1062,104
1704458700000,1.1062,1.10628,1.10565,1.10587,105
1704459000000,1.10587,1.106,1.10528,1.10552,106
1704459300000,1.10552,1.1057,1.10489,1.10515,107
1704459600000,1.10515,1.10537,1.1045,1.10477,108
1704459900000,1.10477,1.10503,1.10411,1.10439,109
1704460200000,1.10439,1.10468,1.10375,1.10403,110
1704460500000,1.10403,1.10433,1.1034,1.1037,111
1704460800000,1.1037,1.104,1.10309,1.10339,112
1704461100000,1.10339,1.10368,1.10283,1.10313,113
1704461400000,1.10313,1.10339,1.10261,1.10291,114
1704461700000,1.10291,1.10314,1.10244,1.10273,115
1704462000000,1.10273,1.10292,1.10232,1.10261,116
1704462300000,1.10261,1.10275,1.10225,1.10253,117
1704462600000,1.10253,1.10262,1.10222,1.10249,118
1704462900000,1.10249,1.10253,1.10223,1.1025,119
1704463200000,1.1025,1.10257,1.10225,1.10253,120
1704463500000,1.10253,1.10268,1.10231,1.10259,121
1704463800000,1.10259,1.10282,1.10239,1.10267,122
1704464100000,1.10267,1.10295,1.10248,1.10275,123
1704464400000,1.10275,1.10307,1.10259,1.10283,124
1704464700000,1.10283,1.10317,1.10269,1.1029,125
1704465000000,1.1029,1.10325,1.10279,1.10296,126
1704465300000,1.10296,1.10329,1.10286,1.10299,127
1704465600000,1.10299,1.10328,1.10292,1.10299,128
1704465900000,1.10299,1.10327,1.10292,1.10295,129
1704466200000,1.10295,1.10321,1.10288,1.10289,130
1704466500000,1.10289,1.10312,1.10279,1.1028,131
1704466800000,1.1028,1.10298,1.10264,1.10268,132
1704467100000,1.10268,1.10281,1.10247,1.10254,133
1704467400000,1.10254,1.10261,1.10229,1.10239,134
1704467700000,1.10239,1.1024,1.10211,1.10223,135
1704468000000,1.10223,1.10228,1.10193,1.10207,136
1704468300000,1.10207,1.10218,1.10176,1.10193,137
1704468600000,1.10193,1.10209,1.10162,1.10181,138
1704468900000,1.10181,1.10202,1.10151,1.10172,139
1704469200000,1.10172,1.10197,1.10144,1.10167,140
1704469500000,1.10167,1.10194,1.10142,1.10166,141
1704469800000,1.10166,1.102,1.1014,1.10171,142
1704470100000,1.10171,1.10211,1.10144,1.10181,143
1704470400000,1.10181,1.10225,1.10152,1.10196,144
1704470700000,1.10196,1.10244,1.10167,1.10216,145
1704471000000,1.10216,1.10267,1.10187,1.10242,146
1704471300000,1.10242,1.10293,1.10212,1.10272,147
1704471600000,1.10272,1.10322,1.10242,1.10306,148
1704471900000,1.10306,1.10353,1.10276,1.10342,149
1704472200000,1.10342,1.10386,1.10313,1.10381,100
1704472500000,1.10381,1.10421,1.10352,1.1042,101
1704472800000,1.1042,1.10466,1.10392,1.10459,102
1704473100000,1.10459,1.10509,1.10432,1.10497,103
1704473400000,1.10497,1.1055,1.10472,1.10533,104
1704473700000,1.10533,1.10588,1.10509,1.10566,105
1704474000000,1.10566,1.10621,1.10544,1.10595,106
1704474300000,1.10595,1.10649,1.10575,1.10621,107
1704474600000,1.10621,1.10671,1.10603,1.10642,108
1704474900000,1.10642,1.10688,1.10626,1.10658,109
1704475200000,1.10658,1.10699,1.10645,1.1067,110
1704475500000,1.1067,1.10705,1.1066,1.10678,111
1704475800000,1.10678,1.10707,1.1067,1.10683,112
1704476100000,1.10683,1.10705,1.10678,1.10685,113
1704476400000,1.10685,1.107,1.10682,1.10685,114
1704476700000,1.10685,1.10694,1.10684,1.10684,115
1704477000000,1.10684,1.10687,1.10679,1.10682,116
1704477300000,1.10682,1.10685,1.10676,1.10681,117
1704477600000,1.10681,1.1069,1.10673,1.10682,118
1704477900000,1.10682,1.10698,1.10671,1.10684,119
1704478200000,1.10684,1.10708,1.10671,1.10689,120
1704478500000,1.10689,1.10721,1.10674,1.10697,121
1704478800000,1.10697,1.10735,1.1068,1.10709,122
1704479100000,1.10709,1.10752,1.10689,1.10723,123
1704479400000,1.10723,1.10771,1.10702,1.10741,124
1704479700000,1.10741,1.10791,1.10718,1.10762,125
1704480000000,1.10762,1.10813,1.10736,1.10784,126
1704480300000,1.10784,1.10834,1.10757,1.10808,127
1704480600000,1.10808,1.10855,1.1078,1.10832,128
1704480900000,1.10832,1.10874,1.10803,1.10856,129
1704481200000,1.10856,1.10891,1.10826,1.10878,130
1704481500000,1.10878,1.10906,1.10848,1.10898,131
1704481800000,1.10898,1.10916,1.10868,1.10914,132
1704482100000,1.10914,1.10931,1.10884,1.10927,133
1704482400000,1.10927,1.10944,1.10897,1.10934,134
1704482700000,1.10934,1.10952,1.10905,1.10937,135
1704483000000,1.10937,1.10957,1.10905,1.10933,136
1704483300000,1.10933,1.10958,1.10897,1.10924,137
1704483600000,1.10924,1.10952,1.10884,1.1091,138
1704483900000,1.1091,1.10939,1.10865,1.1089,139
1704484200000,1.1089,1.1092,1.10843,1.10866,140
1704484500000,1.10866,1.10895,1.10816,1.10837,141
1704484800000,1.10837,1.10865,1.10786,1.10805,142
1704485100000,1.10805,1.10831,1.10755,1.10772,143
1704485400000,1.10772,1.10793,1.10722,1.10737,144
1704485700000,1.10737,1.10754,1.1069,1.10702,145
1704486000000,1.10702,1.10713,1.10658,1.10667,146
1704486300000,1.10667,1.10673,1.10628,1.10635,147
1704486600000,1.10635,1.10635,1.10601,1.10605,148
1704486900000,1.10605,1.10611,1.10576,1.10578,149
1704487200000,1.10578,1.1059,1.10554,1.10555,100
1704487500000,1.10555,1.10572,1.10532,1.10536,101
1704487800000,1.10536,1.10557,1.10514,1.1052,102
1704488100000,1.1052,1.10546,1.105,1.10509,103
1704488400000,1.10509,1.10537,1.10489,1.10501,104
1704488700000,1.10501,1.1053,1.10481,1.10495,105
1704489000000,1.10495,1.10525,1.10476,1.10492,106
1704489300000,1.10492,1.10522,1.10472,1.10491,107
1704489600000,1.10491,1.10518,1.10469,1.1049,108
1704489900000,1.1049,1.10514,1.10466,1.10489,109
1704490200000,1.10489,1.10509,1.10462,1.10486,110
1704490500000,1.10486,1.10502,1.10456,1.10482,111
1704490800000,1.10482,1.10492,1.10448,1.10475,112
1704491100000,1.10475,1.10479,1.10437,1.10465,113
1704491400000,1.10465,1.10467,1.10423,1.10452,114
1704491700000,1.10452,1.10459,1.10405,1.10434,115
1704492000000,1.10434,1.10448,1.10384,1.10414,116
1704492300000,1.10414,1.10432,1.1036,1.1039,117
1704492600000,1.1039,1.10412,1.10333,1.10363,118
1704492900000,1.10363,1.10389,1.10304,1.10333,119
1704493200000,1.10333,1.10362,1.10274,1.10302,120
1704493500000,1.10302,1.10332,1.10243,1.10271,121
1704493800000,1.10271,1.10301,1.10213,1.1024,122
1704494100000,1.1024,1.10269,1.10185,1.1021,123
1704494400000,1.1021,1.10237,1.10159,1.10183,124
1704494700000,1.10183,1.10206,1.10137,1.10159,125
1704495000000,1.10159,1.10178,1.10119,1.10139,126
1704495300000,1.10139,1.10153,1.10106,1.10124,127
1704495600000,1.10124,1.10132,1.10098,1.10114,128
1704495900000,1.10114,1.10117,1.10096,1.1011,129
1704496200000,1.1011,1.10115,1.10099,1.10111,130
1704496500000,1.10111,1.10127,1.10103,1.10118,131
1704496800000,1.10118,1.10145,1.10112,1.1013,132
1704497100000,1.1013,1.10167,1.10127,1.10147,133
1704497400000,1.10147,1.10192,1.10147,1.10168,134
1704497700000,1.10168,1.10219,1.10166,1.10192,135
1704498000000,1.10192,1.10248,1.10187,1.10219,136
1704498300000,1.10219,1.10276,1.10211,1.10246,137
1704498600000,1.10246,1.10304,1.10236,1.10274,138
1704498900000,1.10274,1.10329,1.10261,1.10301,139
1704499200000,1.10301,1.10352,1.10286,1.10326,140
1704499500000,1.10326,1.10372,1.10309,1.10349,141
1704499800000,1.10349,1.10387,1.1033,1.1037,142
1704500100000,1.1037,1.10399,1.10348,1.10386,143
1704500400000,1.10386,1.10406,1.10363,1.104,144
1704500700000,1.104,1.1041,1.10374,1.10409,145
1704501000000,1.10409,1.1042,1.10383,1.10415,146
1704501300000,1.10415,1.10429,1.10388,1.10418,147
1704501600000,1.10418,1.10435,1.1039,1.10419,148
1704501900000,1.10419,1.1044,1.10389,1.10418,149
1704502200000,1.10418,1.10443,1.10386,1.10416,100
1704502500000,1.10416,1.10443,1.10384,1.10414,101
1704502800000,1.10414,1.10443,1.10382,1.10412,102
1704503100000,1.10412,1.10442,1.10383,1.10412,103
1704503400000,1.10412,1.10444,1.10383,1.10415,104
1704503700000,1.10415,1.10448,1.10387,1.10421,105
1704504000000,1.10421,1.10454,1.10393,1.1043,106
1704504300000,1.1043,1.10464,1.10404,1.10443,107
1704504600000,1.10443,1.10476,1.10418,1.1046,108
1704504900000,1.1046,1.10492,1.10437,1.10481,109
1704505200000,1.10481,1.10511,1.1046,1.10506,110
1704505500000,1.10506,1.10534,1.10486,1.10533,111
1704505800000,1.10533,1.10571,1.10516,1.10564,112
1704506100000,1.10564,1.10608,1.10549,1.10596,113
1704506400000,1.10596,1.10646,1.10583,1.10628,114
1704506700000,1.10628,1.10683,1.10619,1.10661,115
1704507000000,1.10661,1.10718,1.10654,1.10692,116
1704507300000,1.10692,1.10749,1.10688,1.10721,117
1704507600000,1.10721,1.10777,1.10719,1.10747,118
1704507900000,1.10747,1.10799,1.10746,1.10769,119
1704508200000,1.10769,1.10815,1.10765,1.10786,120
1704508500000,1.10786,1.10825,1.1078,1.10798,121
1704508800000,1.10798,1.10828,1.10789,1.10804,122
1704509100000,1.10804,1.10824,1.10793,1.10805,123
1704509400000,1.10805,1.10819,1.10786,1.108,124
1704509700000,1.108,1.10809,1.10774,1.1079,125
1704510000000,1.1079,1.10793,1.10757,1.10776,126
1704510300000,1.10776,1.10778,1.10737,1.10757,127
1704510600000,1.10757,1.10766,1.10713,1.10736,128
1704510900000,1.10736,1.1075,1.10688,1.10712,129
1704511200000,1.10712,1.10731,1.10661,1.10687,130
1704511500000,1.10687,1.1071,1.10635,1.10662,131
1704511800000,1.10662,1.10688,1.10609,1.10637,132
1704512100000,1.10637,1.10666,1.10585,1.10614,133
1704512400000,1.10614,1.10644,1.10564,1.10593,134
1704512700000,1.10593,1.10623,1.10545,1.10575,135
1704513000000,1.10575,1.10604,1.10531,1.10561,136
1704513300000,1.10561,1.10587,1.10519,1.10549,137
1704513600000,1.10549,1.10572,1.10512,1.10541,138
1704513900000,1.10541,1.10559,1.10507,1.10536,139
1704514200000,1.10536,1.10549,1.10506,1.10534,140
1704514500000,1.10534,1.10541,1.10507,1.10533,141
1704514800000,1.10533,1.10536,1.10508,1.10535,142
1704515100000,1.10535,1.10541,1.1051,1.10536,143
1704515400000,1.10536,1.10548,1.10514,1.10538,144
1704515700000,1.10538,1.10553,1.10517,1.10538,145
1704516000000,1.10538,1.10558,1.10517,1.10536,146
1704516300000,1.10536,1.1056,1.10515,1.10531,147
1704516600000,1.10531,1.10558,1.10509,1.10523,148
